Data;CAlg;Subp;Num.Trcs;Num.Act;Num.Evt;DAlg;Fitn;Prec;Gen;Size;NumTrans;ACD;CFC;CNC;Density;Time.HierAct;Time.Hierlog;Time.Dalg;Time.quality;t/o fit;t/o gen;
BPIC15_3;DK;09_AWB45;107;1;125;IMf;0.9299065420560749;1.0;0.9641700604908543;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;1;289;false;false;
BPIC15_3;DK;09_AWB45;107;1;125;IM;1.0;0.9507899159663865;0.9747742780343235;6;1;3.0;2;1.0;0.2;167;9381;1;291;false;false;
BPIC15_3;DK;16_LGSV;4;1;4;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;3;319;false;false;
BPIC15_3;DK;16_LGSV;4;1;4;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;279;false;false;
BPIC15_3;DK;16_LGSV;4;1;4;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;299;false;false;
BPIC15_3;DK;01_HOOFD_6;7;2;11;SM;0.9047619047619048;1.0;0.9607843137254902;5;2;NaN;0;0.8;0.2;167;9381;2;463;false;false;
BPIC15_3;DK;01_HOOFD_6;7;2;11;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;167;9381;1;280;false;false;
BPIC15_3;DK;01_HOOFD_6;7;2;11;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;167;9381;1;247;false;false;
BPIC15_3;DK;01_HOOFD_1;1285;25;6648;SM;0.8536415828257498;0.7182526308098878;0.8400944934794901;104;25;4.625;72;1.4038461538461537;0.01362957430918596;167;9381;403;18890;false;true;
BPIC15_3;DK;01_HOOFD_1;1285;25;6648;IMf;0.8755673617839215;0.7867800400910104;0.74528017816113;79;22;3.586206896551724;46;1.2911392405063291;0.016553067185978577;167;9381;2763;17133;false;false;
BPIC15_3;DK;01_HOOFD_1;1285;25;6648;IM;1.0;0.2350413370269096;0.3557464043437721;147;25;3.2941176470588234;102;1.2925170068027212;0.008852856210977542;167;9381;503;3239743;false;true;
BPIC15_3;DK;01_HOOFD_2;1188;12;4096;SM;0.9394391692755356;0.9354214338421771;0.8725565689884647;52;12;3.473684210526316;33;1.2692307692307692;0.024886877828054297;167;9381;70;1922;false;false;
BPIC15_3;DK;01_HOOFD_2;1188;12;4096;IMf;0.91992862324832;0.6083843358034913;0.748276099304081;49;12;3.2;28;1.2244897959183674;0.025510204081632654;167;9381;129;2285;false;false;
BPIC15_3;DK;01_HOOFD_2;1188;12;4096;IM;1.0;0.3920953687372953;0.615668661375741;93;12;3.1818181818181817;64;1.2688172043010753;0.013791491351098644;167;9381;183;9307;false;false;
BPIC15_3;DK;01_HOOFD_0;1409;18;12215;SM;0.7107895050868572;0.7042370436959134;0.7318469852928429;63;18;3.4;42;1.3174603174603174;0.02124935995903738;167;9381;150;10530;false;false;
BPIC15_3;DK;01_HOOFD_0;1409;18;12215;IMf;0.9852848042486109;0.5052260257468478;0.7541267547067682;59;16;3.4;38;1.2881355932203389;0.022209234365867914;167;9381;275;10303;false;false;
BPIC15_3;DK;01_HOOFD_0;1409;18;12215;IM;1.0;0.20393154220464665;0.3812079791136167;106;18;3.3;69;1.3018867924528301;0.012398921832884097;167;9381;297;492191;false;false;
BPIC15_3;DK;01_HOOFD_5;1113;22;6922;SM;4.6587467971115804E-4;0.3125;0.12967573017543987;137;22;4.675;117;1.781021897810219;0.013095749248604552;167;9381;346;43471;false;false;
BPIC15_3;DK;01_HOOFD_5;1113;22;6922;IMf;0.9542347678835414;0.48665693993970993;0.6386824168639268;74;21;3.466666666666667;45;1.2972972972972974;0.017771195853387635;167;9381;111;11181;false;false;
BPIC15_3;DK;01_HOOFD_5;1113;22;6922;IM;1.0;0.20221747419983394;0.37284967400774877;93;22;3.5952380952380953;68;1.3548387096774193;0.014726507713884993;167;9381;239;555027;false;false;
BPIC15_3;DK;01_HOOFD_4;1162;34;10772;SM;0.0;0.0;0.0;158;34;5.180851063829787;140;1.9430379746835442;0.012376038055309199;167;9381;492;600025;true;false;
BPIC15_3;DK;01_HOOFD_4;1162;34;10772;IMf;0.9133124122303745;0.3971255553471088;0.6187373197293147;95;31;4.129032258064516;54;1.3473684210526315;0.01433370660694289;167;9381;211;301252;false;false;
BPIC15_3;DK;01_HOOFD_4;1162;34;10772;IM;0.0;0.0;0.0;186;34;3.3707865168539324;132;1.3225806451612903;0.0071490845684394075;167;9381;488;600032;true;false;
BPIC15_3;DK;01_HOOFD_3;1171;11;4670;SM;0.9983187131707498;0.6411368362415303;0.771280739129991;42;11;6.4;32;1.5238095238095237;0.03716608594657375;167;9381;122;3563;false;false;
BPIC15_3;DK;01_HOOFD_3;1171;11;4670;IMf;0.9496546197912333;0.8960200621394361;0.9178761705022334;31;9;3.5;15;1.2258064516129032;0.04086021505376344;167;9381;66;848;false;false;
BPIC15_3;DK;01_HOOFD_3;1171;11;4670;IM;1.0;0.319738827792498;0.4943169980695536;72;11;3.057142857142857;50;1.25;0.017605633802816902;167;9381;87;20159;false;false;
BPIC15_3;DK;01_HOOFD_8;64;9;188;SM;0.8232299626486207;0.922944523443468;0.7396725443661735;21;9;4.0;14;1.3333333333333333;0.06666666666666667;167;9381;44;1564;false;false;
BPIC15_3;DK;01_HOOFD_8;64;9;188;IMf;0.9132440476190475;0.43724659078201655;0.6307728119745387;38;9;3.411764705882353;24;1.3157894736842106;0.03556187766714083;167;9381;6;1153;false;false;
BPIC15_3;DK;01_HOOFD_8;64;9;188;IM;1.0;0.3197884161494091;0.5162898069457745;36;9;3.473684210526316;27;1.3888888888888888;0.03968253968253968;167;9381;5;1822;false;false;
BPIC15_3;DK;01_HOOFD_7;28;1;35;SM;1.0;0.9473684210526315;0.9729729729729731;8;1;3.0;3;1.0;0.14285714285714285;167;9381;3;448;false;false;
BPIC15_3;DK;01_HOOFD_7;28;1;35;IMf;0.8958333333333334;1.0;0.9506397428900613;3;1;NaN;0;0.6666666666666666;0.3333333333333333;167;9381;0;357;false;false;
BPIC15_3;DK;01_HOOFD_7;28;1;35;IM;1.0;0.930952380952381;0.9642416769420469;6;1;3.0;2;1.0;0.2;167;9381;0;340;false;false;
BPIC15_4;DK;06_OLO;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;1462;1906;false;false;
BPIC15_4;DK;06_OLO;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;307;44;false;false;
BPIC15_4;DK;06_OLO;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;2;47;false;false;
BPIC15_4;DK;10_OLO;4;2;5;SM;1.0;1.0;0.9612403100775193;6;2;2.5;2;1.0;0.2;158;5694;52;406;false;false;
BPIC15_4;DK;10_OLO;4;2;5;IMf;1.0;1.0;0.912280701754386;6;2;2.5;2;1.0;0.2;158;5694;98;343;false;false;
BPIC15_4;DK;10_OLO;4;2;5;IM;1.0;1.0;0.912280701754386;6;2;2.5;2;1.0;0.2;158;5694;1;338;false;false;
BPIC15_4;DK;15_NGV;45;1;45;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;6;457;false;false;
BPIC15_4;DK;15_NGV;45;1;45;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;1;240;false;false;
BPIC15_4;DK;15_NGV;45;1;45;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;1;323;false;false;
BPIC15_4;DK;08_OLO;10;1;10;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;9;345;false;false;
BPIC15_4;DK;08_OLO;10;1;10;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;0;338;false;false;
BPIC15_4;DK;08_OLO;10;1;10;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;0;249;false;false;
BPIC15_4;DK;03_VD;28;1;28;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;5;391;false;false;
BPIC15_4;DK;03_VD;28;1;28;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;1;310;false;false;
BPIC15_4;DK;03_VD;28;1;28;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;0;417;false;false;
BPIC15_4;DK;99_NOCODE;79;2;130;SM;0.9947257383966245;0.9944954128440368;0.9923649211817299;14;2;2.6666666666666665;8;1.1428571428571428;0.08791208791208792;158;5694;19;443;false;false;
BPIC15_4;DK;99_NOCODE;79;2;130;IMf;0.781434599156118;0.8765822784810127;0.8466421573943509;7;2;2.6666666666666665;4;1.1428571428571428;0.19047619047619047;158;5694;11;381;false;false;
BPIC15_4;DK;99_NOCODE;79;2;130;IM;1.0;0.9185552407932012;0.9630023756721181;17;2;2.857142857142857;10;1.1764705882352942;0.07352941176470588;158;5694;23;324;false;false;
BPIC15_4;DK;03_GBH;705;1;705;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;17;390;false;false;
BPIC15_4;DK;03_GBH;705;1;705;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;5;544;false;false;
BPIC15_4;DK;03_GBH;705;1;705;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;23;489;false;false;
BPIC15_4;DK;16_LGSD;332;1;332;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;12;284;false;false;
BPIC15_4;DK;16_LGSD;332;1;332;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;1;314;false;false;
BPIC15_4;DK;16_LGSD;332;1;332;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;2;281;false;false;
BPIC15_4;DK;11_OLO;2;1;2;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;4;215;false;false;
BPIC15_4;DK;11_OLO;2;1;2;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;0;165;false;false;
BPIC15_4;DK;11_OLO;2;1;2;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;0;172;false;false;
BPIC15_4;DK;16_LGSV;372;1;372;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;158;5694;15;318;false;false;
